,Title,Author,Release date,Price $
476,Dragonfly in Amber,Diana Gabaldon,08-16-11,37
477,A Feast for Crows,George R.R. Martin,08-16-11,30
478,Fahrenheit 451,Ray Bradbury,08-16-11,17
479,Dune,Frank Herbert,12-31-06,35
480,Light Bringer,Pierce Brown,12-31-06,42
481,Red Rising,Pierce Brown,12-31-06,35
482,1984,George Orwell,12-31-06,21
483,The Hitchhiker's Guide to the Galaxy,Douglas Adams,12-31-06,14
484,Brave New World,Aldous Huxley,12-31-06,21
485,Ready Player One,Ernest Cline,12-31-06,20
486,The Stand,Stephen King,12-31-06,33
487,Columbus Day,Craig Alanson,12-31-06,38
488,After Death,Dean Koontz,12-31-06,25
489,Golden Son,Pierce Brown,12-31-06,31
490,Ender's Game,Orson Scott Card,12-31-06,21
491,Children of Time,Adrian Tchaikovsky,12-31-06,22
492,Iron Gold,Pierce Brown,12-31-06,42
493,We Are Legion (We Are Bob),Dennis E. Taylor,12-31-06,17
494,Fahrenheit 451,Ray Bradbury,12-31-06,17
495,Morning Star,Pierce Brown,12-31-06,31
496,FantasticLand,Mike Bockoven,12-31-06,30
497,Leviathan Wakes,James S. A. Corey,12-31-06,22
498,Dark Matter,Blake Crouch,12-31-06,17
499,Fourth Wing,Rebecca Yarros,05-02-23,38
500,Manslayer,Nathan Long,05-02-23,33
501,"Harry Potter and the Sorcerer's Stone, Book 1",J.K. Rowling,05-02-23,30
502,Dune,Frank Herbert,05-02-23,35
503,"Harry Potter and the Goblet of Fire, Book 4",J.K. Rowling,05-02-23,45
504,"Harry Potter and the Chamber of Secrets, Book 2",J.K. Rowling,05-02-23,30
505,The Way of Kings,Brandon Sanderson,05-02-23,27
506,The Last Wish,Andrzej Sapkowski,05-02-23,17
507,A Game of Thrones,George R.R. Martin,05-02-23,37
508,"Harry Potter and the Order of the Phoenix, Book 5",J.K. Rowling,05-02-23,45
509,"Harry Potter and the Half-Blood Prince, Book 6",J.K. Rowling,05-02-23,45
510,"Harry Potter and the Deathly Hallows, Book 7",J.K. Rowling,05-02-23,45
511,Red Rising,Pierce Brown,05-02-23,35
512,"Harry Potter and the Prisoner of Azkaban, Book 3",J.K. Rowling,05-02-23,30
513,The Hitchhiker's Guide to the Galaxy,Douglas Adams,05-02-23,14
514,Rowan,Robin D. Mahle,05-02-23,26
515,The Name of the Wind,Patrick Rothfuss,05-02-23,26
516,Ready Player One,Ernest Cline,05-02-23,20
517,The Stand,Stephen King,05-02-23,33
518,Columbus Day,Craig Alanson,05-02-23,38
519,Outlander,Diana Gabaldon,07-13-06,35
520,Anna Karenina,Leo Tolstoy,07-13-06,40
521,Beach Read,Emily Henry,07-13-06,18
522,"Red, White & Royal Blue",Casey McQuiston,07-13-06,21
523,Ugly Love,Colleen Hoover,07-13-06,14
524,An Offer from a Gentleman,Julia Quinn,07-13-06,28
525,Things We Hide from the Light,Lucy Score,07-13-06,22
526,Identity,Nora Roberts,07-13-06,31
527,Zodiac Academy 8.5: Beyond the Veil,Caroline Peckham,07-13-06,25
528,It Happened One Summer,Tessa Bailey,07-13-06,17
529,Fifty Shades of Grey,E. L. James,07-13-06,20
530,A Court of Silver Flames,Sarah J. Maas,07-13-06,37
531,Birthday Girl,Penelope Douglas,07-13-06,22
532,People We Meet on Vacation,Emily Henry,07-13-06,18
533,Unleash for Love,Alesha Reneé,07-13-06,25
534,Credence,Penelope Douglas,07-13-06,26
535,Flock,Kate Stewart,07-13-06,35
536,My So-Called Sex Life,Lauren Blakely,07-13-06,20
537,The Witness,Nora Roberts,07-13-06,15
538,Magic Tides & Magic Claims,Ilona Andrews,07-13-06,49
539,Death in Yellowstone,Lee H. Whittlesey,10-31-16,30
540,One Man's Wilderness,Sam Keith,10-31-16,21
541,Grandma Gatewood's Walk,Ben Montgomery,10-31-16,20
542,Undaunted Courage,Stephen E. Ambrose,10-31-16,20
543,A Walk in the Woods,Bill Bryson,10-31-16,14
544,The Oregon Trail,Francis Parkman,10-31-16,15
545,Wild,Cheryl Strayed,10-31-16,20
546,Nomadland,Jessica Bruder,10-31-16,24
547,Here Is New York,E. B. White,10-31-16,14
548,Call of the American Wild,Guy Grieve,10-31-16,25
549,The Living Great Lakes,Jerry Dennis,10-31-16,24
550,Denali's Howl,Andy Hall,10-31-16,20
551,Seven Days in Augusta,Mark Cannizzaro,10-31-16,17
552,I'll Show You,Derrick Rose,10-31-16,17
553,Journal of a Trapper,Osborne Russell,10-31-16,18
554,Secret Treasure of Oak Island,D'Arcy O'Connor,10-31-16,25
555,AWOL on the Appalachian Trail,David Miller,10-31-16,26
556,"Dear Bob and Sue, Season 2",Matt Smith,10-31-16,21
557,Adventure North,Sean Bloomfield,10-31-16,17
558,"Mud, Rocks, Blazes",Heather Anderson,10-31-16,24
559,Profit First,Mike Michalowicz,07-11-23,28
560,Money: Master the Game,Tony Robbins,07-11-23,17
561,The E-Myth Revisited,Michael E. Gerber,07-11-23,24
562,Acres of Diamonds,Russell H. Conwell,07-11-23,5
563,"The Road to Serfdom, the Definitive Edition",F. A. Hayek,07-11-23,24
564,How Asia Works,Joe Studwell,07-11-23,30
565,Poor Economics,Abhijit V. Banerjee,07-11-23,24
566,The Creature from Jekyll Island,G. Edward Griffin,07-11-23,26
567,Strong Towns,Charles L. Marohn Jr.,07-11-23,17
568,Nickel and Dimed,Barbara Ehrenreich,07-11-23,21
569,Do Epic Shit,Ankur Warikoo,07-11-23,6
570,The Millionaire Fastlane: Crack the Code to Wealth and Live Rich for a Lifetime,MJ DeMarco,07-11-23,22
571,Antifragile,Nassim Nicholas Taleb,07-11-23,15
572,Titan,Ron Chernow,07-11-23,35
573,Men Without Work,Nicholas Eberstadt,07-11-23,24
574,Confessions of an Economic Hitman,John Perkins,07-11-23,20
575,100 Ways to Create Wealth,Sam Beckford,07-11-23,15
576,"Basic Economics, Fifth Edition",Thomas Sowell,07-11-23,33
577,Die with Zero,Bill Perkins,07-11-23,25
578,The Hour Between Dog and Wolf,John Coates,07-11-23,21
579,12 Rules for Life,Jordan B. Peterson,01-23-18,24
580,The Color of Law,Richard Rothstein,01-23-18,25
581,101 Essays That Will Change the Way You Think,Brianna Wiest,01-23-18,17
582,Rememberings,Sinéad O'Connor,01-23-18,25
583,Meditations,Marcus Aurelius,01-23-18,14
584,Talking to Strangers,Malcolm Gladwell,01-23-18,18
585,Mythos,Stephen Fry,01-23-18,15
586,JFK and the Unspeakable,James W. Douglass,01-23-18,40
587,A People's History of the United States,Howard Zinn,01-23-18,35
588,The Radium Girls,Kate Moore,01-23-18,30
589,The Righteous Mind,Jonathan Haidt,01-23-18,35
590,Becoming,Michelle Obama,01-23-18,24
591,The Demon-Haunted World,Carl Sagan,01-23-18,23
592,Human Rights: A Basic Handbook for UN Staff,Justin Scaborough,01-23-18,15
593,Chaos,Tom O'Neill,01-23-18,20
594,Pimp,Iceberg Slim,01-23-18,23
595,Red Notice,Bill Browder,01-23-18,31
596,Letting Go,David R. Hawkins MD,01-23-18,30
597,Debt - Updated and Expanded,David Graeber,01-23-18,30
598,Urban Analytics Is Advancing to Support Energy Transitions,Fernando Ortz,01-23-18,7
599,Total Cat Mojo,Jackson Galaxy,02-20-18,24
600,Team Dog,Mike Ritland,02-20-18,24
601,The One-Straw Revolution,Masanobu Fukuoka,02-20-18,21
602,The Life-Changing Magic of Tidying Up,Marie Kondo,02-20-18,22
603,A Carpenter's Life as Told by Houses,Larry Haun,02-20-18,21
604,How Chefs Holiday,Dana Cowin,02-20-18,8
605,Decluttering at the Speed of Life,Dana K. White,02-20-18,15
606,The Invaders,Pat Shipman,02-20-18,20
607,The Art of Raising a Puppy,The Monks of New Skete,02-20-18,17
608,Restoration Agriculture,Mark Shepard,02-20-18,21
609,All Creatures Great and Small,James Herriot,02-20-18,23
610,How to Manage Your Home Without Losing Your Mind,Dana K. White,02-20-18,15
611,Meet Your Dog,Kim Brophey,02-20-18,17
612,"Keep the Memories, Lose the Stuff",Matt Paxton,02-20-18,14
613,The Faraway Horses,Buck Brannaman,02-20-18,20
614,How Dogs Think,Stanley Coren PhD,02-20-18,30
615,Imbibe! Updated and Revised Edition,David Wondrich,02-20-18,25
616,The Secrets of Master Brewers,Jeff Alworth,02-20-18,15
617,For All the Tea in China,Sarah Rose,02-20-18,20
618,Sink Reflections,Marla Cilley,02-20-18,17
619,NPR Road Trips: National Park Adventures,NPR,12-19-12,10
620,Etiquette Guide to Japan,Boye Lafayette De Mente,12-19-12,14
621,A Bite-Sized History of France,Stephane Henaut,12-19-12,21
622,Cursed Objects,J.W. Ocker,12-19-12,17
623,The Twenty-Ninth Day,Alex Messenger,12-19-12,18
624,The Old Ways,Robert Macfarlane,12-19-12,25
625,The Living Great Lakes,Jerry Dennis,12-19-12,24
626,Body of Water,Chris Dombrowski,12-19-12,24
627,The River of Doubt,Candice Millard,12-19-12,18
628,H.M.S. Surprise,Patrick O'Brian,12-19-12,35
629,Far and Wide,Neil Peart,12-19-12,24
630,A Brief History of Indonesia,Tim Hannigan,12-19-12,21
631,Denali's Howl,Andy Hall,12-19-12,20
632,Lost on Purpose,Patrick Taylor,12-19-12,17
633,Journeys North,Barney Scout Mann,12-19-12,24
634,Vanishing Fleece,Clara Parkes,12-19-12,17
635,Pancakes in Paris,Craig Carlson,12-19-12,21
636,Seven Days in Augusta,Mark Cannizzaro,12-19-12,17
637,I'll Show You,Derrick Rose,12-19-12,17
638,Thirst,Heather Anderson,12-19-12,17
639,Dark Future,Glenn Beck,07-22-23,25
640,Braiding Sweetgrass,Robin Wall Kimmerer,07-22-23,35
641,The Warrior Poet Way,John Lovell,07-22-23,28
642,Outliers,Malcolm Gladwell,07-22-23,18
643,"Guns, Germs and Steel",Jared Diamond,07-22-23,24
644,The Color of Law,Richard Rothstein,07-22-23,25
645,Talking to Strangers,Malcolm Gladwell,07-22-23,18
646,Mythos,Stephen Fry,07-22-23,15
647,JFK and the Unspeakable,James W. Douglass,07-22-23,40
648,The Righteous Mind,Jonathan Haidt,07-22-23,35
649,Pimp,Iceberg Slim,07-22-23,23
650,Unf--k Your Brain,Faith G. Harper PhD LPC-S ACS ACN,07-22-23,17
651,Iron John,Robert Bly,07-22-23,28
652,The Hemingses of Monticello,Annette Gordon-Reed,07-22-23,40
653,Black Rednecks and White Liberals,Thomas Sowell,07-22-23,21
654,Blink,Malcolm Gladwell,07-22-23,20
655,"Men Are from Mars, Women Are from Venus",John Gray,07-22-23,32
656,Artificial Intelligence and the Future of Power,Rajiv Malhotra,07-22-23,25
657,Laurel Canyon,Michael Walker,07-22-23,25
658,The Spell of the Sensuous,David Abram,07-22-23,28
659,Dark Future,Glenn Beck,07-22-23,25
660,48 Laws of Power,Robert Greene,07-22-23,15
661,Blowback,Miles Taylor,07-22-23,23
662,Destined for War,Graham Allison,07-22-23,30
663,The New Jim Crow,Michelle Alexander,07-22-23,31
664,Spare,Prince Harry The Duke of Sussex,07-22-23,25
665,Napoleon,Andrew Roberts,07-22-23,25
666,The Color of Law,Richard Rothstein,07-22-23,25
667,Rememberings,Sinéad O'Connor,07-22-23,25
668,JFK and the Unspeakable,James W. Douglass,07-22-23,40
669,A People's History of the United States,Howard Zinn,07-22-23,35
670,The Radium Girls,Kate Moore,07-22-23,30
671,The Righteous Mind,Jonathan Haidt,07-22-23,35
672,Becoming,Michelle Obama,07-22-23,24
673,Human Rights: A Basic Handbook for UN Staff,Justin Scaborough,07-22-23,15
674,Chaos,Tom O'Neill,07-22-23,20
675,Red Notice,Bill Browder,07-22-23,31
676,You Will Own Nothing,Carol Roth,07-22-23,32
677,A Promised Land,Barack Obama,07-22-23,30
678,The New Confessions of an Economic Hit Man,John Perkins,07-22-23,24
679,Mini Farming,Brett L. Markham,08-15-17,24
680,The One-Straw Revolution,Masanobu Fukuoka,08-15-17,21
681,The Family Garden Plan,Melissa K. Norris,08-15-17,17
682,Home Grown,Ben Hewitt,08-15-17,17
683,Healthy Buildings,Joseph G. Allen,08-15-17,21
684,The Intelligent Gardener,Steve Solomon,08-15-17,21
685,Critical Path,R. Buckminster Fuller,08-15-17,50
686,Sustainable Minimalism,Stephanie Marie Seferian,08-15-17,17
687,The Prepper's Water Survival Guide,Daisy Luther,08-15-17,17
688,What to Do When the Shit Hits the Fan,David Black,08-15-17,20
689,"Folks, This Ain't Normal",Joel Salatin,08-15-17,28
690,Compact Farms,Josh Volk,08-15-17,17
691,Lightly,Francine Jay,08-15-17,26
692,Outdoor Kids in an Inside World,Steven Rinella,08-15-17,17
693,"Animal, Vegetable, Miracle",Barbara Kingsolver,08-15-17,26
694,The Heart Is Noble,The Karmapa,08-15-17,20
695,The Joy of Well-Being,Colleen Wachob,08-15-17,32
696,Nature's Best Hope,Douglas W. Tallamy,08-15-17,30
697,Fatal Conveniences,Darin Olien,08-15-17,32
698,The Big Tiny,Dee Williams,08-15-17,21
699,The Devil in the White City,Erik Larson,12-29-02,24
700,The Color of Law,Richard Rothstein,12-29-02,25
701,Talking to Strangers,Malcolm Gladwell,12-29-02,18
702,Urban Analytics Is Advancing to Support Energy Transitions,Fernando Ortz,12-29-02,7
703,Iron John,Robert Bly,12-29-02,28
704,Food of the Gods,Terence McKenna,12-29-02,28
705,Black Rednecks and White Liberals,Thomas Sowell,12-29-02,21
706,How Should We Then Live,Francis A. Schaeffer,12-29-02,17
707,The Hero with a Thousand Faces,Joseph Campbell,12-29-02,23
708,The Cases That Haunt Us,John Douglas,12-29-02,24
709,Mastery,Robert Greene,12-29-02,16
710,Discipline & Punish,Michel Foucault,12-29-02,31
711,Up from Slavery,Booker T. Washington,12-29-02,20
712,Racism Without Racists,Eduardo Bonilla-Silva,12-29-02,30
713,From Here to Eternity,Caitlin Doughty,12-29-02,21
714,The Culture of Narcissism,Christopher Lasch,12-29-02,28
715,The Tipping Point,Malcolm Gladwell,12-29-02,15
716,The Death of Expertise,Tom Nichols,12-29-02,27
717,A Grief Observed,C. S. Lewis,12-29-02,14
718,The Cross and the Switchblade,David Wilkerson,12-29-02,17
719,The Old Ways,Robert Macfarlane,10-11-12,25
720,The Living Great Lakes,Jerry Dennis,10-11-12,24
721,The River of Doubt,Candice Millard,10-11-12,18
722,Lost on Purpose,Patrick Taylor,10-11-12,17
723,Journeys North,Barney Scout Mann,10-11-12,24
724,Thirst,Heather Anderson,10-11-12,17
725,American Shaolin,Matthew Polly,10-11-12,24
726,The Lady and the Monk,Pico Iyer,10-11-12,21
727,Walking the Nile,Levison Wood,10-11-12,28
728,Finding Your Way Without Map or Compass,Harold Gatty,10-11-12,17
729,Journal of a Trapper,Osborne Russell,10-11-12,18
730,Alone on the Ice,David Roberts,10-11-12,21
731,"Dear Bob and Sue, Season 2",Matt Smith,10-11-12,21
732,Adventure North,Sean Bloomfield,10-11-12,17
733,A Shape in the Dark,Bjorn Dihle,10-11-12,17
734,No Shortage of Good Days,John Gierach,10-11-12,24
735,The Pilgrimage,Paulo Coelho,10-11-12,15
736,"Mud, Rocks, Blazes",Heather Anderson,10-11-12,24
737,Hong Kong,Jan Morris,10-11-12,30
738,Still Life with Brook Trout,John Gierach,10-11-12,17
739,Zak George’s Dog Training Revolution,Zak George,11-22-16,24
740,The Power of Positive Dog Training,Pat Miller,11-22-16,27
741,How to Be Your Dog's Best Friend,The Monks of New Skete,11-22-16,17
742,The Culture Clash,Jean Donaldson,11-22-16,27
743,Total Cat Mojo,Jackson Galaxy,11-22-16,24
744,Team Dog,Mike Ritland,11-22-16,24
745,The Invaders,Pat Shipman,11-22-16,20
746,The Art of Raising a Puppy,The Monks of New Skete,11-22-16,17
747,All Creatures Great and Small,James Herriot,11-22-16,23
748,Meet Your Dog,Kim Brophey,11-22-16,17
749,The Faraway Horses,Buck Brannaman,11-22-16,20
750,How Dogs Think,Stanley Coren PhD,11-22-16,30
751,How Dogs Learn,Mary R. Burch,11-22-16,21
752,"Horses Never Lie, 2nd Edition",Mark Rashid,11-22-16,20
753,Dog Man,Martha Sherrill,11-22-16,21
754,Cesar Millan's Short Guide to a Happy Dog,Cesar Millan,11-22-16,17
755,Making Rounds with Oscar,David Dosa M.D.,11-22-16,22
756,All Things Bright and Beautiful,James Herriot,11-22-16,21
757,All Pets Go to Heaven,Sylvia Browne,11-22-16,19
758,How to Speak Dog,Stanley Coren PhD,11-22-16,30
759,The Righteous Mind,Jonathan Haidt,07-23-12,35
760,Attached,Amir Levine,07-23-12,15
761,Outlive,Peter Attia MD,07-23-12,35
762,The Highly Sensitive Person,Elaine N. Aron,07-23-12,31
763,"The Gifts of Imperfection, 10th Anniversary Edition",Brené Brown,07-23-12,14
764,Mindset,Carol S. Dweck PhD,07-23-12,15
765,Breath,James Nestor,07-23-12,15
766,Maybe You Should Talk to Someone,Lori Gottlieb,07-23-12,30
767,Hábitos atómicos,James Clear,07-23-12,19
768,The Power of Vulnerability,Brené Brown,07-23-12,30
769,The Dragons of Eden,Carl Sagan,07-23-12,19
770,Evolve Your Brain,Joe Dispenza,07-23-12,35
771,What Happened to You?,Oprah Winfrey,07-23-12,15
772,"Motivation, Creative Flow",Keith Mitchell,07-23-12,5
773,Relentless,Tim S. Grover,07-23-12,15
774,Winning the War in Your Mind,Craig Groeschel,07-23-12,15
775,Waking the Tiger,Peter A. Levine,07-23-12,21
776,Unf--k Your Brain,Faith G. Harper PhD LPC-S ACS ACN,07-23-12,17
777,Staring at the Sun,Irvin D. Yalom,07-23-12,15
778,Atlas of the Heart,Brené Brown,07-23-12,24
779,The Way of the Superior Man,David Deida,09-04-18,13
780,Art of Seduction,Robert Greene,09-04-18,15
781,Come As You Are: Revised and Updated,Emily Nagoski PhD,09-04-18,15
782,Mating in Captivity,Esther Perel,09-04-18,19
783,We’re Parents!,Adrian Kulp,09-04-18,17
784,The State of Affairs,Esther Perel,09-04-18,14
785,"The History of Sexuality, Vol. 1",Michel Foucault,09-04-18,21
786,Wild Feminine,Tami Lynn Kent,09-04-18,21
787,Sex at Dawn,Christopher Ryan,09-04-18,22
788,Manology,Tyrese Gibson,09-04-18,24
789,The Emotional Incest Syndrome,Patricia Love EdD,09-04-18,28
790,Ina May's Guide to Breastfeeding,Ina May Gaskin,09-04-18,28
791,The Smart Girl's Guide to Polyamory,Dedeker Winston,09-04-18,17
792,How to Choose the Sex of Your Baby,Landrum Shettles,09-04-18,20
793,Cribsheet,Emily Oster,09-04-18,17
794,"Reconcilable Differences, Second Edition",Andrew Christensen PhD,09-04-18,21
795,The Fertility Diet,Jorge E. Chavarro MD ScD,09-04-18,17
796,Gender Trouble,Judith Butler,09-04-18,17
797,How We Love,Milan Yerkovich,09-04-18,21
798,Talking Back to Purity Culture,Rachel Joy Welcher,09-04-18,17
799,Big Dead Place,Nicholas Johnson,06-07-16,22
800,Out in the Cold,Bill Murray,06-07-16,17
801,"Mad, Bad, and Dangerous to Know",Ranulph Fiennes,06-07-16,8
802,A incrível viagem de Shackleton [Endurance: Shackleton's Incredible Voyage],Alfred Lansing,06-07-16,15
803,Gates of the Arctic,Jon Krakauer,06-07-16,1
804,Silence,Erling Kagge,06-07-16,12
805,Antarctic Tears,Aaron Linsdau,06-07-16,22
806,The Greatest Polar Expedition of All Time,Markus Rex,06-07-16,22
807,Ice Diaries (Booktrack Edition),Jean McNeil,06-07-16,18
808,The Smoky God,Willis George Emerson,06-07-16,6
809,Endurance,Captain Louis Rudd,06-07-16,13
810,Greater Than a Tourist: Fairbanks Alaska USA,Stephen Floyd,06-07-16,6
811,Flying North South East and West: Arctic to the Sahara,Captain Terry Reece,06-07-16,17
812,Helsinki: The Best of Helsinki for Short Stay Travel,Gary Jones,06-07-16,6
813,My Attainment of the North Pole,Frederick Albert Cook,06-07-16,12
814,Ice Diaries,Jean McNeil,06-07-16,15
815,Avoid the Day,Jay Kirk,06-07-16,23
816,The Raven's Nest,Sarah Thomas,06-07-16,16
817,A Polar Affair,Lloyd Spencer Davis,06-07-16,24
818,The Ice Cave,Lucy Jane Bledsoe,06-07-16,17
819,The Cyclist Who Went Out in the Cold,Tim Moore,06-29-17,22
820,Saint Sophia Cathedral Velikiy Novgorod Russia (RUS),Tatiana Volodina,06-29-17,4
821,Путевые заметки,Михаил Булгаков,06-29-17,5
822,101 Amazing Facts About Russia,Jack Goldstein,06-29-17,8
823,Russian,Sarah Retter,06-29-17,6
824,Learn Russian - Easy Reader - Easy Listener - Parallel Text Audio Course No. 3,Polyglot Planet,06-29-17,3
825,La vuelta a Europa en avión [Around Europe by Plane],Manuel Chaves Nogales,06-29-17,17
826,Russia - A fascinating Journey,Global Television,06-29-17,6
827,Travel Tales: Russia & The USSR,Michael Brein,06-29-17,15
828,Before the Modern Russian Revolution,Gini Graham Scott PhD,06-29-17,17
829,Bagliori a San Pietroburgo,Jan Brokken,06-29-17,8
830,Imparare il Russo - Lettura Facile - Ascolto Facile - Testo a Fronte: Russo Corso Audio Num. 3 [Learn Russian - Parallel Text: Russian Audio Course Num. 3],Polyglot Planet,06-29-17,3
831,Rusia para Temerarios [Russia for Daredevils],Jorge Sánchez,06-29-17,3
832,Trans Sibirien,Birgit von Klitzing,06-29-17,13
833,So lebt St. Petersburg [St. Petersburg Lives like This],Lea Arnold,06-29-17,6
834,"Greater Than a Tourist: Sochi, Russia",Alla Timoshenko,06-29-17,6
835,Destinazione Russia,Roberta Melchiorre,06-29-17,11
836,Greater Than a Tourist - Nizhny Novgorod Russia,Linh Le,06-29-17,3
837,Greater Than a Tourist - Kragujevac Serbia: 50 Travel Tips from a Local,Kristina Isakovic,06-29-17,3
838,Igors æblehave,Bjørn Harvig,06-29-17,12
839,"Speak Like Churchill, Stand Like Lincoln",James C. Humes,08-01-11,20
840,Pilot's Handbook of Aeronautical Knowledge: FAA-H-8083-25B,Federal Aviation Administration,08-01-11,50
841,"Verbal Judo, Updated Edition",George J. Thompson PhD,08-01-11,20
842,Teach Like Finland,Timothy D. Walker,08-01-11,20
843,English Grammar Boot Camp,Anne Curzan,08-01-11,35
844,The Deerslayer,James Fenimore Cooper,08-01-11,31
845,Culturize,Jimmy Casas,08-01-11,14
846,Coaching for Equity,Elena Aguilar,08-01-11,28
847,Pushout,Monique W. Morris,08-01-11,23
848,What the F,Benjamin K. Bergen,08-01-11,20
849,The Writing Revolution,Judith C. Hochman,08-01-11,21
850,The 7 Principles of Public Speaking,Richard Zeoli,08-01-11,20
