,Title,Author,Release date,Price $
467,The Last Leonardo,Ben Lewis,06-25-19,21
468,The Artist's Way: 25th Anniversary Edition,Julia Cameron,03-23-21,15
469,Tremendous,"Joey ""Coco"" Diaz",05-02-23,21
470,Never Broken,Jewel,09-15-15,24
471,Making Movies,Sidney Lumet,12-05-17,21
472,Amusing Ourselves to Death,Neil Postman,01-16-07,17
473,Unf--k Your Brain,Faith G. Harper PhD LPC-S ACS ACN,03-20-18,17
474,"Hope, Grace & Faith",Leah Messer,03-02-21,14
475,Art & Fear,David Bayles,04-23-12,14
476,The Science of Interstellar,Kip Thorne,01-09-15,24
477,The Music Lesson,Victor L. Wooten,06-01-10,21
478,Billy Kelly: This Is a Family Show!,Billy Kelly,03-05-20,6
479,NPR Road Trips Collection,National Public Radio Inc.,09-15-16,21
480,Born a Crime,Trevor Noah,11-15-16,22
481,The Art Thief,Michael Finkel,06-27-23,32
482,Why Sinéad O'Connor Matters,Allyson McCabe,06-27-23,9
483,"Friends, Lovers, and the Big Terrible Thing",Matthew Perry,11-01-22,20
484,The Creative Act,Rick Rubin,01-17-23,32
485,Brothers and Sisters,Alan Paul,07-25-23,26
486,The Swerve,Stephen Greenblatt,09-29-11,25
487,The Last Leonardo,Ben Lewis,06-25-19,21
488,The Artist's Way: 25th Anniversary Edition,Julia Cameron,03-23-21,15
489,Tremendous,"Joey ""Coco"" Diaz",05-02-23,21
490,Never Broken,Jewel,09-15-15,24
491,Making Movies,Sidney Lumet,12-05-17,21
492,Amusing Ourselves to Death,Neil Postman,01-16-07,17
493,Unf--k Your Brain,Faith G. Harper PhD LPC-S ACS ACN,03-20-18,17
494,"Hope, Grace & Faith",Leah Messer,03-02-21,14
495,Art & Fear,David Bayles,04-23-12,14
496,The Science of Interstellar,Kip Thorne,01-09-15,24
497,The Music Lesson,Victor L. Wooten,06-01-10,21
498,Billy Kelly: This Is a Family Show!,Billy Kelly,03-05-20,6
499,NPR Road Trips Collection,National Public Radio Inc.,09-15-16,21
500,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
501,American Prometheus,Kai Bird,03-28-07,30
502,All My Knotted-Up Life,Beth Moore,02-21-23,15
503,Final Vows,Karen Kingsbury,07-25-23,17
504,Killers of the Flower Moon,David Grann,04-18-17,17
505,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
506,The Devil in the White City,Erik Larson,12-29-02,24
507,Born a Crime,Trevor Noah,11-15-16,22
508,Spare,Prince Harry The Duke of Sussex,01-10-23,25
509,Shoe Dog,Phil Knight,04-26-16,18
510,The In-Between,Hadley Vlahos R.N.,06-13-23,28
511,Tell Me Everything,Minka Kelly,05-02-23,19
512,Greenlights,Matthew McConaughey,10-20-20,18
513,Wanderlust,Reid Mitenbuler,02-21-23,32
514,The Daddy Diaries,Andy Cohen,05-09-23,26
515,The Light We Carry,Michelle Obama,11-15-22,35
516,The Wager,David Grann,04-18-23,32
517,Mother of God,Paul Rosolie,07-01-14,20
518,Kitchen Confidential,Anthony Bourdain,02-06-01,13
519,Educated,Tara Westover,02-20-18,18
520,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
521,American Prometheus,Kai Bird,03-28-07,30
522,All My Knotted-Up Life,Beth Moore,02-21-23,15
523,Final Vows,Karen Kingsbury,07-25-23,17
524,Killers of the Flower Moon,David Grann,04-18-17,17
525,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
526,The Devil in the White City,Erik Larson,12-29-02,24
527,Born a Crime,Trevor Noah,11-15-16,22
528,Spare,Prince Harry The Duke of Sussex,01-10-23,25
529,Shoe Dog,Phil Knight,04-26-16,18
530,The In-Between,Hadley Vlahos R.N.,06-13-23,28
531,Tell Me Everything,Minka Kelly,05-02-23,19
532,Greenlights,Matthew McConaughey,10-20-20,18
533,Wanderlust,Reid Mitenbuler,02-21-23,32
534,The Daddy Diaries,Andy Cohen,05-09-23,26
535,The Light We Carry,Michelle Obama,11-15-22,35
536,The Wager,David Grann,04-18-23,32
537,Mother of God,Paul Rosolie,07-01-14,20
538,Kitchen Confidential,Anthony Bourdain,02-06-01,13
539,Educated,Tara Westover,02-20-18,18
540,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
541,American Prometheus,Kai Bird,03-28-07,30
542,All My Knotted-Up Life,Beth Moore,02-21-23,15
543,Final Vows,Karen Kingsbury,07-25-23,17
544,Killers of the Flower Moon,David Grann,04-18-17,17
545,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
546,The Devil in the White City,Erik Larson,12-29-02,24
547,Born a Crime,Trevor Noah,11-15-16,22
548,Spare,Prince Harry The Duke of Sussex,01-10-23,25
549,Shoe Dog,Phil Knight,04-26-16,18
550,The In-Between,Hadley Vlahos R.N.,06-13-23,28
551,Tell Me Everything,Minka Kelly,05-02-23,19
552,Greenlights,Matthew McConaughey,10-20-20,18
553,Wanderlust,Reid Mitenbuler,02-21-23,32
554,The Daddy Diaries,Andy Cohen,05-09-23,26
555,The Light We Carry,Michelle Obama,11-15-22,35
556,The Wager,David Grann,04-18-23,32
557,Mother of God,Paul Rosolie,07-01-14,20
558,Kitchen Confidential,Anthony Bourdain,02-06-01,13
559,Educated,Tara Westover,02-20-18,18
560,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
561,American Prometheus,Kai Bird,03-28-07,30
562,All My Knotted-Up Life,Beth Moore,02-21-23,15
563,Final Vows,Karen Kingsbury,07-25-23,17
564,Killers of the Flower Moon,David Grann,04-18-17,17
565,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
566,The Devil in the White City,Erik Larson,12-29-02,24
567,Born a Crime,Trevor Noah,11-15-16,22
568,Spare,Prince Harry The Duke of Sussex,01-10-23,25
569,Shoe Dog,Phil Knight,04-26-16,18
570,The In-Between,Hadley Vlahos R.N.,06-13-23,28
571,Tell Me Everything,Minka Kelly,05-02-23,19
572,Greenlights,Matthew McConaughey,10-20-20,18
573,Wanderlust,Reid Mitenbuler,02-21-23,32
574,The Daddy Diaries,Andy Cohen,05-09-23,26
575,The Light We Carry,Michelle Obama,11-15-22,35
576,The Wager,David Grann,04-18-23,32
577,Mother of God,Paul Rosolie,07-01-14,20
578,Kitchen Confidential,Anthony Bourdain,02-06-01,13
579,Educated,Tara Westover,02-20-18,18
580,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
581,American Prometheus,Kai Bird,03-28-07,30
582,All My Knotted-Up Life,Beth Moore,02-21-23,15
583,Final Vows,Karen Kingsbury,07-25-23,17
584,Killers of the Flower Moon,David Grann,04-18-17,17
585,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
586,The Devil in the White City,Erik Larson,12-29-02,24
587,Born a Crime,Trevor Noah,11-15-16,22
588,Spare,Prince Harry The Duke of Sussex,01-10-23,25
589,Shoe Dog,Phil Knight,04-26-16,18
590,The In-Between,Hadley Vlahos R.N.,06-13-23,28
591,Tell Me Everything,Minka Kelly,05-02-23,19
592,Greenlights,Matthew McConaughey,10-20-20,18
593,Wanderlust,Reid Mitenbuler,02-21-23,32
594,The Daddy Diaries,Andy Cohen,05-09-23,26
595,The Light We Carry,Michelle Obama,11-15-22,35
596,The Wager,David Grann,04-18-23,32
597,Mother of God,Paul Rosolie,07-01-14,20
598,Kitchen Confidential,Anthony Bourdain,02-06-01,13
599,Educated,Tara Westover,02-20-18,18
600,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
601,American Prometheus,Kai Bird,03-28-07,30
602,All My Knotted-Up Life,Beth Moore,02-21-23,15
603,Final Vows,Karen Kingsbury,07-25-23,17
604,Killers of the Flower Moon,David Grann,04-18-17,17
605,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
606,The Devil in the White City,Erik Larson,12-29-02,24
607,Born a Crime,Trevor Noah,11-15-16,22
608,Spare,Prince Harry The Duke of Sussex,01-10-23,25
609,Shoe Dog,Phil Knight,04-26-16,18
610,The In-Between,Hadley Vlahos R.N.,06-13-23,28
611,Tell Me Everything,Minka Kelly,05-02-23,19
612,Greenlights,Matthew McConaughey,10-20-20,18
613,Wanderlust,Reid Mitenbuler,02-21-23,32
614,The Daddy Diaries,Andy Cohen,05-09-23,26
615,The Light We Carry,Michelle Obama,11-15-22,35
616,The Wager,David Grann,04-18-23,32
617,Mother of God,Paul Rosolie,07-01-14,20
618,Kitchen Confidential,Anthony Bourdain,02-06-01,13
619,Educated,Tara Westover,02-20-18,18
620,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
621,American Prometheus,Kai Bird,03-28-07,30
622,All My Knotted-Up Life,Beth Moore,02-21-23,15
623,Final Vows,Karen Kingsbury,07-25-23,17
624,Killers of the Flower Moon,David Grann,04-18-17,17
625,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
626,The Devil in the White City,Erik Larson,12-29-02,24
627,Born a Crime,Trevor Noah,11-15-16,22
628,Spare,Prince Harry The Duke of Sussex,01-10-23,25
629,Shoe Dog,Phil Knight,04-26-16,18
630,The In-Between,Hadley Vlahos R.N.,06-13-23,28
631,Tell Me Everything,Minka Kelly,05-02-23,19
632,Greenlights,Matthew McConaughey,10-20-20,18
633,Wanderlust,Reid Mitenbuler,02-21-23,32
634,The Daddy Diaries,Andy Cohen,05-09-23,26
635,The Light We Carry,Michelle Obama,11-15-22,35
636,The Wager,David Grann,04-18-23,32
637,Mother of God,Paul Rosolie,07-01-14,20
638,Kitchen Confidential,Anthony Bourdain,02-06-01,13
639,Educated,Tara Westover,02-20-18,18
640,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
641,American Prometheus,Kai Bird,03-28-07,30
642,All My Knotted-Up Life,Beth Moore,02-21-23,15
643,Final Vows,Karen Kingsbury,07-25-23,17
644,Killers of the Flower Moon,David Grann,04-18-17,17
645,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
646,The Devil in the White City,Erik Larson,12-29-02,24
647,Born a Crime,Trevor Noah,11-15-16,22
648,Spare,Prince Harry The Duke of Sussex,01-10-23,25
649,Shoe Dog,Phil Knight,04-26-16,18
650,The In-Between,Hadley Vlahos R.N.,06-13-23,28
651,Tell Me Everything,Minka Kelly,05-02-23,19
652,Greenlights,Matthew McConaughey,10-20-20,18
653,Wanderlust,Reid Mitenbuler,02-21-23,32
654,The Daddy Diaries,Andy Cohen,05-09-23,26
655,The Light We Carry,Michelle Obama,11-15-22,35
656,The Wager,David Grann,04-18-23,32
657,Mother of God,Paul Rosolie,07-01-14,20
658,Kitchen Confidential,Anthony Bourdain,02-06-01,13
659,Educated,Tara Westover,02-20-18,18
660,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
661,American Prometheus,Kai Bird,03-28-07,30
662,All My Knotted-Up Life,Beth Moore,02-21-23,15
663,Final Vows,Karen Kingsbury,07-25-23,17
664,Killers of the Flower Moon,David Grann,04-18-17,17
665,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
666,The Devil in the White City,Erik Larson,12-29-02,24
667,Born a Crime,Trevor Noah,11-15-16,22
668,Spare,Prince Harry The Duke of Sussex,01-10-23,25
669,Shoe Dog,Phil Knight,04-26-16,18
670,The In-Between,Hadley Vlahos R.N.,06-13-23,28
671,Tell Me Everything,Minka Kelly,05-02-23,19
672,Greenlights,Matthew McConaughey,10-20-20,18
673,Wanderlust,Reid Mitenbuler,02-21-23,32
674,The Daddy Diaries,Andy Cohen,05-09-23,26
675,The Light We Carry,Michelle Obama,11-15-22,35
676,The Wager,David Grann,04-18-23,32
677,Mother of God,Paul Rosolie,07-01-14,20
678,Kitchen Confidential,Anthony Bourdain,02-06-01,13
679,Educated,Tara Westover,02-20-18,18
680,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
681,American Prometheus,Kai Bird,03-28-07,30
682,All My Knotted-Up Life,Beth Moore,02-21-23,15
683,Final Vows,Karen Kingsbury,07-25-23,17
684,Killers of the Flower Moon,David Grann,04-18-17,17
685,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
686,The Devil in the White City,Erik Larson,12-29-02,24
687,Born a Crime,Trevor Noah,11-15-16,22
688,Spare,Prince Harry The Duke of Sussex,01-10-23,25
689,Shoe Dog,Phil Knight,04-26-16,18
690,The In-Between,Hadley Vlahos R.N.,06-13-23,28
691,Tell Me Everything,Minka Kelly,05-02-23,19
692,Greenlights,Matthew McConaughey,10-20-20,18
693,Wanderlust,Reid Mitenbuler,02-21-23,32
694,The Daddy Diaries,Andy Cohen,05-09-23,26
695,The Light We Carry,Michelle Obama,11-15-22,35
696,The Wager,David Grann,04-18-23,32
697,Mother of God,Paul Rosolie,07-01-14,20
698,Kitchen Confidential,Anthony Bourdain,02-06-01,13
699,Educated,Tara Westover,02-20-18,18
700,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
701,American Prometheus,Kai Bird,03-28-07,30
702,All My Knotted-Up Life,Beth Moore,02-21-23,15
703,Final Vows,Karen Kingsbury,07-25-23,17
704,Killers of the Flower Moon,David Grann,04-18-17,17
705,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
706,The Devil in the White City,Erik Larson,12-29-02,24
707,Born a Crime,Trevor Noah,11-15-16,22
708,Spare,Prince Harry The Duke of Sussex,01-10-23,25
709,Shoe Dog,Phil Knight,04-26-16,18
710,The In-Between,Hadley Vlahos R.N.,06-13-23,28
711,Tell Me Everything,Minka Kelly,05-02-23,19
712,Greenlights,Matthew McConaughey,10-20-20,18
713,Wanderlust,Reid Mitenbuler,02-21-23,32
714,The Daddy Diaries,Andy Cohen,05-09-23,26
715,The Light We Carry,Michelle Obama,11-15-22,35
716,The Wager,David Grann,04-18-23,32
717,Mother of God,Paul Rosolie,07-01-14,20
718,Kitchen Confidential,Anthony Bourdain,02-06-01,13
719,Educated,Tara Westover,02-20-18,18
720,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
721,American Prometheus,Kai Bird,03-28-07,30
722,All My Knotted-Up Life,Beth Moore,02-21-23,15
723,Final Vows,Karen Kingsbury,07-25-23,17
724,Killers of the Flower Moon,David Grann,04-18-17,17
725,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
726,The Devil in the White City,Erik Larson,12-29-02,24
727,Born a Crime,Trevor Noah,11-15-16,22
728,Spare,Prince Harry The Duke of Sussex,01-10-23,25
729,Shoe Dog,Phil Knight,04-26-16,18
730,The In-Between,Hadley Vlahos R.N.,06-13-23,28
731,Tell Me Everything,Minka Kelly,05-02-23,19
732,Greenlights,Matthew McConaughey,10-20-20,18
733,Wanderlust,Reid Mitenbuler,02-21-23,32
734,The Daddy Diaries,Andy Cohen,05-09-23,26
735,The Light We Carry,Michelle Obama,11-15-22,35
736,The Wager,David Grann,04-18-23,32
737,Mother of God,Paul Rosolie,07-01-14,20
738,Kitchen Confidential,Anthony Bourdain,02-06-01,13
739,Educated,Tara Westover,02-20-18,18
740,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
741,American Prometheus,Kai Bird,03-28-07,30
742,All My Knotted-Up Life,Beth Moore,02-21-23,15
743,Final Vows,Karen Kingsbury,07-25-23,17
744,Killers of the Flower Moon,David Grann,04-18-17,17
745,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
746,The Devil in the White City,Erik Larson,12-29-02,24
747,Born a Crime,Trevor Noah,11-15-16,22
748,Spare,Prince Harry The Duke of Sussex,01-10-23,25
749,Shoe Dog,Phil Knight,04-26-16,18
750,The In-Between,Hadley Vlahos R.N.,06-13-23,28
751,Tell Me Everything,Minka Kelly,05-02-23,19
752,Greenlights,Matthew McConaughey,10-20-20,18
753,Wanderlust,Reid Mitenbuler,02-21-23,32
754,The Daddy Diaries,Andy Cohen,05-09-23,26
755,The Light We Carry,Michelle Obama,11-15-22,35
756,The Wager,David Grann,04-18-23,32
757,Mother of God,Paul Rosolie,07-01-14,20
758,Kitchen Confidential,Anthony Bourdain,02-06-01,13
759,Educated,Tara Westover,02-20-18,18
760,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
761,American Prometheus,Kai Bird,03-28-07,30
762,All My Knotted-Up Life,Beth Moore,02-21-23,15
763,Final Vows,Karen Kingsbury,07-25-23,17
764,Killers of the Flower Moon,David Grann,04-18-17,17
765,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
766,The Devil in the White City,Erik Larson,12-29-02,24
767,Born a Crime,Trevor Noah,11-15-16,22
768,Spare,Prince Harry The Duke of Sussex,01-10-23,25
769,Shoe Dog,Phil Knight,04-26-16,18
770,The In-Between,Hadley Vlahos R.N.,06-13-23,28
771,Tell Me Everything,Minka Kelly,05-02-23,19
772,Greenlights,Matthew McConaughey,10-20-20,18
773,Wanderlust,Reid Mitenbuler,02-21-23,32
774,The Daddy Diaries,Andy Cohen,05-09-23,26
775,The Light We Carry,Michelle Obama,11-15-22,35
776,The Wager,David Grann,04-18-23,32
777,Mother of God,Paul Rosolie,07-01-14,20
778,Kitchen Confidential,Anthony Bourdain,02-06-01,13
779,Educated,Tara Westover,02-20-18,18
780,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
781,American Prometheus,Kai Bird,03-28-07,30
782,All My Knotted-Up Life,Beth Moore,02-21-23,15
783,Final Vows,Karen Kingsbury,07-25-23,17
784,Killers of the Flower Moon,David Grann,04-18-17,17
785,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
786,The Devil in the White City,Erik Larson,12-29-02,24
787,Born a Crime,Trevor Noah,11-15-16,22
788,Spare,Prince Harry The Duke of Sussex,01-10-23,25
789,Shoe Dog,Phil Knight,04-26-16,18
790,The In-Between,Hadley Vlahos R.N.,06-13-23,28
791,Tell Me Everything,Minka Kelly,05-02-23,19
792,Greenlights,Matthew McConaughey,10-20-20,18
793,Wanderlust,Reid Mitenbuler,02-21-23,32
794,The Daddy Diaries,Andy Cohen,05-09-23,26
795,The Light We Carry,Michelle Obama,11-15-22,35
796,The Wager,David Grann,04-18-23,32
797,Mother of God,Paul Rosolie,07-01-14,20
798,Kitchen Confidential,Anthony Bourdain,02-06-01,13
799,Educated,Tara Westover,02-20-18,18
800,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
801,American Prometheus,Kai Bird,03-28-07,30
802,All My Knotted-Up Life,Beth Moore,02-21-23,15
803,Final Vows,Karen Kingsbury,07-25-23,17
804,Killers of the Flower Moon,David Grann,04-18-17,17
805,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
806,The Devil in the White City,Erik Larson,12-29-02,24
807,Born a Crime,Trevor Noah,11-15-16,22
808,Spare,Prince Harry The Duke of Sussex,01-10-23,25
809,Shoe Dog,Phil Knight,04-26-16,18
810,The In-Between,Hadley Vlahos R.N.,06-13-23,28
811,Tell Me Everything,Minka Kelly,05-02-23,19
812,Greenlights,Matthew McConaughey,10-20-20,18
813,Wanderlust,Reid Mitenbuler,02-21-23,32
814,The Daddy Diaries,Andy Cohen,05-09-23,26
815,The Light We Carry,Michelle Obama,11-15-22,35
816,The Wager,David Grann,04-18-23,32
817,Mother of God,Paul Rosolie,07-01-14,20
818,Kitchen Confidential,Anthony Bourdain,02-06-01,13
819,Educated,Tara Westover,02-20-18,18
820,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
821,American Prometheus,Kai Bird,03-28-07,30
822,All My Knotted-Up Life,Beth Moore,02-21-23,15
823,Final Vows,Karen Kingsbury,07-25-23,17
824,Killers of the Flower Moon,David Grann,04-18-17,17
825,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
826,The Devil in the White City,Erik Larson,12-29-02,24
827,Born a Crime,Trevor Noah,11-15-16,22
828,Spare,Prince Harry The Duke of Sussex,01-10-23,25
829,Shoe Dog,Phil Knight,04-26-16,18
830,The In-Between,Hadley Vlahos R.N.,06-13-23,28
831,Tell Me Everything,Minka Kelly,05-02-23,19
832,Greenlights,Matthew McConaughey,10-20-20,18
833,Wanderlust,Reid Mitenbuler,02-21-23,32
834,The Daddy Diaries,Andy Cohen,05-09-23,26
835,The Light We Carry,Michelle Obama,11-15-22,35
836,The Wager,David Grann,04-18-23,32
837,Mother of God,Paul Rosolie,07-01-14,20
838,Kitchen Confidential,Anthony Bourdain,02-06-01,13
839,Educated,Tara Westover,02-20-18,18
840,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
841,American Prometheus,Kai Bird,03-28-07,30
842,All My Knotted-Up Life,Beth Moore,02-21-23,15
843,Final Vows,Karen Kingsbury,07-25-23,17
844,Killers of the Flower Moon,David Grann,04-18-17,17
845,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
846,The Devil in the White City,Erik Larson,12-29-02,24
847,Born a Crime,Trevor Noah,11-15-16,22
848,Spare,Prince Harry The Duke of Sussex,01-10-23,25
849,Shoe Dog,Phil Knight,04-26-16,18
850,The In-Between,Hadley Vlahos R.N.,06-13-23,28
851,Tell Me Everything,Minka Kelly,05-02-23,19
852,Greenlights,Matthew McConaughey,10-20-20,18
853,Wanderlust,Reid Mitenbuler,02-21-23,32
854,The Daddy Diaries,Andy Cohen,05-09-23,26
855,The Light We Carry,Michelle Obama,11-15-22,35
856,The Wager,David Grann,04-18-23,32
857,Mother of God,Paul Rosolie,07-01-14,20
858,Kitchen Confidential,Anthony Bourdain,02-06-01,13
859,Educated,Tara Westover,02-20-18,18
860,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
861,American Prometheus,Kai Bird,03-28-07,30
862,All My Knotted-Up Life,Beth Moore,02-21-23,15
863,Final Vows,Karen Kingsbury,07-25-23,17
864,Killers of the Flower Moon,David Grann,04-18-17,17
865,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
866,The Devil in the White City,Erik Larson,12-29-02,24
867,Born a Crime,Trevor Noah,11-15-16,22
868,Spare,Prince Harry The Duke of Sussex,01-10-23,25
869,Shoe Dog,Phil Knight,04-26-16,18
870,The In-Between,Hadley Vlahos R.N.,06-13-23,28
871,Tell Me Everything,Minka Kelly,05-02-23,19
872,Greenlights,Matthew McConaughey,10-20-20,18
873,Wanderlust,Reid Mitenbuler,02-21-23,32
874,The Daddy Diaries,Andy Cohen,05-09-23,26
875,The Light We Carry,Michelle Obama,11-15-22,35
876,The Wager,David Grann,04-18-23,32
877,Mother of God,Paul Rosolie,07-01-14,20
878,Kitchen Confidential,Anthony Bourdain,02-06-01,13
879,Educated,Tara Westover,02-20-18,18
880,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
881,American Prometheus,Kai Bird,03-28-07,30
882,All My Knotted-Up Life,Beth Moore,02-21-23,15
883,Final Vows,Karen Kingsbury,07-25-23,17
884,Killers of the Flower Moon,David Grann,04-18-17,17
885,Empire of the Summer Moon,S. C. Gwynne,09-20-16,17
886,The Devil in the White City,Erik Larson,12-29-02,24
887,Born a Crime,Trevor Noah,11-15-16,22
888,Spare,Prince Harry The Duke of Sussex,01-10-23,25
889,Shoe Dog,Phil Knight,04-26-16,18
890,The In-Between,Hadley Vlahos R.N.,06-13-23,28
891,Tell Me Everything,Minka Kelly,05-02-23,19
892,Greenlights,Matthew McConaughey,10-20-20,18
893,Wanderlust,Reid Mitenbuler,02-21-23,32
